entity_id,state,last_changed
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:39:00.021Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:40:00.019Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:42:00.014Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:43:00.013Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T14:44:00.010Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.2,2026-02-25T14:45:00.008Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T14:47:00.055Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T14:48:00.002Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:49:00.000Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:50:59.995Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T14:52:00.043Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:54:00.145Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,4.1,2026-02-25T14:55:20.117Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.5,2026-02-25T14:56:00.085Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,5.3,2026-02-25T14:56:19.782Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T14:56:24.823Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T14:57:00.095Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.8,2026-02-25T14:57:27.700Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.6,2026-02-25T14:58:00.080Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,5.4,2026-02-25T14:58:27.388Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T14:58:32.429Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T14:59:00.128Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T15:01:00.124Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.9,2026-02-25T15:01:09.912Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.5,2026-02-25T15:02:00.123Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.8,2026-02-25T15:02:09.603Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T15:03:00.120Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.9,2026-02-25T15:04:00.067Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T15:05:00.065Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T15:06:00.063Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T15:07:00.060Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T15:08:00.058Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T15:09:00.056Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,5.1,2026-02-25T15:09:33.985Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.8,2026-02-25T15:09:39.049Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.5,2026-02-25T15:10:00.067Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,5.1,2026-02-25T15:10:33.665Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T15:10:38.708Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T15:12:00.055Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T15:14:00.058Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T15:15:00.057Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T15:16:00.041Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T15:17:00.038Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T15:19:00.084Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T15:20:00.082Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.7,2026-02-25T15:20:08.647Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.5,2026-02-25T15:21:00.080Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,7.0,2026-02-25T15:21:11.430Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.1,2026-02-25T15:21:17.497Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T15:22:00.027Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T15:23:00.079Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T15:24:00.073Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T15:25:00.117Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T15:26:00.067Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T15:27:00.062Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T15:28:00.122Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.5,2026-02-25T15:29:00.108Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T15:30:00.056Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T15:32:00.051Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T15:34:00.047Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.4,2026-02-25T15:35:00.095Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.7,2026-02-25T15:36:00.093Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T15:37:00.091Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.6,2026-02-25T15:39:00.035Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,6.3,2026-02-25T15:40:00.034Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.8,2026-02-25T15:40:53.241Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.7,2026-02-25T15:41:00.031Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,3.5,2026-02-25T15:42:00.030Z
