entity_id,state,last_changed
sensor.shelly_potencia_real_1s,7.3,2026-02-25T12:41:03.346Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:41:04.396Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:41:05.346Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:41:06.397Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:41:08.396Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:41:09.396Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:41:10.346Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:41:11.347Z
sensor.shelly_potencia_real_1s,6.9,2026-02-25T12:41:13.345Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:41:14.396Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:41:15.345Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:41:16.396Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:41:18.401Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:41:19.345Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:41:24.396Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:41:26.395Z
sensor.shelly_potencia_real_1s,6.8,2026-02-25T12:41:27.345Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:41:28.401Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:41:30.344Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:41:33.344Z
sensor.shelly_potencia_real_1s,4,2026-02-25T12:41:34.344Z
sensor.shelly_potencia_real_1s,3.7,2026-02-25T12:41:35.344Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:41:39.394Z
sensor.shelly_potencia_real_1s,3.7,2026-02-25T12:41:40.344Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:41:41.394Z
sensor.shelly_potencia_real_1s,3.7,2026-02-25T12:41:45.394Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:41:46.343Z
sensor.shelly_potencia_real_1s,3.7,2026-02-25T12:41:48.349Z
sensor.shelly_potencia_real_1s,3.5,2026-02-25T12:41:49.394Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:41:50.343Z
sensor.shelly_potencia_real_1s,3.5,2026-02-25T12:41:52.344Z
sensor.shelly_potencia_real_1s,3.4,2026-02-25T12:41:54.342Z
sensor.shelly_potencia_real_1s,3.5,2026-02-25T12:41:55.393Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:42:01.342Z
sensor.shelly_potencia_real_1s,3.5,2026-02-25T12:42:02.393Z
sensor.shelly_potencia_real_1s,3.4,2026-02-25T12:42:03.342Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:42:04.393Z
sensor.shelly_potencia_real_1s,3.5,2026-02-25T12:42:05.342Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:42:07.342Z
sensor.shelly_potencia_real_1s,3.5,2026-02-25T12:42:08.392Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:42:11.392Z
sensor.shelly_potencia_real_1s,3.5,2026-02-25T12:42:12.342Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:42:18.341Z
sensor.shelly_potencia_real_1s,3.5,2026-02-25T12:42:19.397Z
sensor.shelly_potencia_real_1s,3.4,2026-02-25T12:42:22.342Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:42:23.392Z
sensor.shelly_potencia_real_1s,3.5,2026-02-25T12:42:24.341Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:42:29.340Z
sensor.shelly_potencia_real_1s,3.5,2026-02-25T12:42:30.347Z
sensor.shelly_potencia_real_1s,3.6,2026-02-25T12:42:31.391Z
sensor.shelly_potencia_real_1s,3.5,2026-02-25T12:42:33.340Z
sensor.shelly_potencia_real_1s,4.8,2026-02-25T12:42:34.391Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:42:35.340Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:42:36.391Z
sensor.shelly_potencia_real_1s,6.3,2026-02-25T12:42:37.340Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:42:38.390Z
sensor.shelly_potencia_real_1s,6.3,2026-02-25T12:42:39.340Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:42:40.397Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:42:41.390Z
